Open,High,Low,Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
883.43604,901.10474,865.76733,883.43604,393380.0,,,,,,,,,,,,,,,,,,,883.43603515625,,,,,,,,,,918.7734375,848.0986328125,,,0.0,393380.0,,,,,,,,0.0,,
883.43604,790.54724,759.5454,775.0463,223925.0,,,,,,,,,,,,,,,,,,,830.3250732421875,,,,,,,,,,862.4107971191406,796.0715637207031,,,0.0,169455.0,,,-1500627.237251591,-27473.603419959545,,,,0.0,,
775.0463,750.3549,720.92926,735.6421,124225.0,,,,,,,,,,,,,,,,,,,811.0169982910156,,,,,,,,,,829.9630940755209,766.119873046875,,,0.0,45230.0,,,-933383.461838398,-33789.345610141754,,,,0.0,,
735.6421,727.4933,698.9641,713.2287,174700.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,807.9117889404297,745.7647857666016,,,0.0,-129470.0,,,-366019.20256153407,-39112.07171082497,,,,0.0,,
713.2287,834.75446,802.019,818.3867,111770.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,816.5538818359375,753.7420654296875,,,0.0,-17700.0,,,3079894.1621885346,-22632.774374485016,,,,0.0,,
818.3867,887.0471,852.261,869.65405,134455.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,831.2015991210938,767.2630411783854,,,0.0,116755.0,,,1326386.0280274998,-14209.926621317863,,,,0.0,,
869.65405,801.9126,770.4651,786.18884,103945.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,829.2637154715402,765.4742344447544,,,0.0,12810.0,,,-2525155.562286546,-24186.06468975544,,,,0.0,,
786.18884,878.8427,844.37836,861.61053,217290.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,837.6151123046875,773.1832275390625,,,0.0,230100.0,,,1196263.1080224009,-3340.713991522789,,,,0.0,,
861.61053,836.0816,803.2941,819.68787,201250.0,,,,,,,,,,,,,,,,,,,800.034423828125,,,,,,,,,,839.2662489149305,774.7073567708334,,,0.0,28850.0,,,-683000.473117236,-13132.767318487167,,,,0.0,,
819.68787,888.91016,854.051,871.4806,127315.0,,,,,,,,,,,871.4805908203125,,,,,,,,800.034423828125,,,,,,,,,,845.9735900878907,780.8987609863282,,,0.0,156165.0,,,1418096.3286496582,-5088.250608444214,,,,0.0,,
