Open,High,Low,Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
0.20811684,0.21227917,0.20395452,0.20811684,1467075,,,,,,,,,,,,,,,,,,,0.20811684429645538,,,,,,,,,,0.21644149720668793,0.19979219138622284,,,0.0,1467075,,,,,,,,0.0,,
0.20811684,0.21924825,0.21065028,0.21494927,1132335,,,,,,,,,,,,,,,,,,,0.2116013839840889,,,,,,,,,,0.21999436616897583,0.2030717432498932,,,0.0,2599410,,,0.005187947945220096,37174.28799390793,,,,0.0,,
0.21494927,0.21370225,0.20532177,0.20951201,1106145,,,,,,,,,,,,,,,,,,,0.2116013839840889,,,,,,,,,,0.21929373840490976,0.20242500801881155,,,0.0,1493265,,,-0.004119420603856584,9193.735654056072,,,,0.0,,
0.20951201,0.21808875,0.20953625,0.2138125,1501335,,,,,,,,,,,,,,,,,,,0.2116013839840889,,,,,,,,,,0.2200615480542183,0.20313375443220139,,,0.0,2994600,,,0.002449813259136535,40010.39418786764,,,,0.0,,
0.2138125,0.22355287,0.2147861,0.21916948,1351535,,,,,,,,,,,,,,,,,,,0.21375369280576706,,,,,,,,,,0.22163648903369904,0.20458754599094392,,,0.0,4346135,,,0.003474821769047521,73872.52787619829,,,,0.0,,
0.21916948,0.21475257,0.20633091,0.21054174,1538625,,,,,,,,,,,,,,,,,,,0.21375369280576706,,,,,,,,,,0.22119097411632538,0.2041763017574946,,,0.0,2807510,,,-0.004722392400645718,13303.555839955807,,,,0.0,,
0.21054174,0.21504009,0.20660716,0.21082363,5547105,,,,,,,,,,,,,,,,,,,0.21375369280576706,,,,,,,,,,0.22091462995324815,0.20392121800354548,,,0.0,8354615,,,4.2853293712548184e-05,20730.239296257496,,,,0.0,,
0.21082363,0.21415287,0.20575473,0.2099538,8819995,,,,,,,,,,,,,,,,,,,0.21375369280576706,,,,,,,,,,0.22059429436922073,0.20362552255392075,,,0.0,-465380,,,-8.282227969186758e-05,-15659.591644704342,,,,0.0,,
0.2099538,0.21562316,0.20716734,0.21139525,3442470,,,,,,,,,,,,,,,,,,,0.21375369280576706,,,,,,,,,,0.22051171296172672,0.20354929069677988,,,0.0,2977090,,,0.0003540661893826338,7974.690972864628,,,,0.0,,
0.21139525,0.21556865,0.20711498,0.21134181,4930300,,,,,,,,,,,0.21134181320667267,,,,,,,,0.21375369280576706,,,,,,,,,,0.2204400897026062,0.2034831762313843,,,0.0,-1953210,,,-9.162251064530056e-06,6728.393476307392,,,,0.0,,
0.21134181,0.21575151,0.20729066,0.21152109,4352715,,,,,,,,,,,0.21134465599381505,,,,,,,,0.21375369280576706,,,,,,,,,,0.2203984409570694,0.2034447260878303,,,0.0,2399505,,,3.484781704720923e-05,10420.77246695757,,,,0.0,,
0.21152109,0.21789353,0.2093487,0.21362111,1710000,,,,,,,,,,,0.21136410535482522,,,,,,,,0.21375369280576706,,,,,,,,,,0.22054573272665343,0.20358068868517876,,,0.0,4109505,,,0.0010493757315211498,27398.039732277393,,,,0.0,,
0.21362111,0.21572967,0.20726968,0.21149968,6399090,,,,,,,,,,,0.2113657987536883,1.6254482,,,,,,,0.21375369280576706,,,,,,,,,,0.22050065031418434,0.20353907346725464,,,0.0,-2289585,,,-0.0002804663981550042,-36150.35727709532,,,,0.0,,
0.21149968,0.20760891,0.19946739,0.20353815,3052855,,,37.72357701217989,,-83.09869960014824,,,,,,0.21076129023739476,-5.3087482,,,,,,,0.21151012927293777,,,,,,,,,,0.21987057902983256,0.20295746943780354,,,0.00939126592129469,-5342440,,-3776.1389178475147,-0.0021232226511869014,-151069.57090228796,0.21085248783092403,,,0.0,,
0.20353815,0.21641855,0.20793156,0.21217506,2138085,,,53.076375781727364,,-47.23930289807461,,,,,,0.21081505768775793,1.2710708,0.055414078044467296,,,,,,0.21151012927293777,,,,,,,,,,0.21992334326108295,0.20300617615381877,,,0.009640489771429981,-3204355,,-598.6275361959774,0.0034283626500348813,-60342.37579613924,0.21099797446033866,,,0.0,0.9012354185297663,0.845821340485299
0.21217506,0.214029,0.20563571,0.20983236,1747775,,,49.510972476346446,,-56.96591515817438,,,,,,0.21080861773584295,-1.8615117,-0.08111365745139909,,,,,,0.21151012927293777,,,,,,,,,,0.21981723699718714,0.20290823187679052,,,0.009551403906234369,-4952130,,-1098.0399120692387,-0.0011250282551331435,-79640.1594287157,0.21086128903065404,,,0.0,0.8507564866466188,0.9318701440980179
0.20983236,0.21517234,0.20673423,0.21095328,1822090,,,51.20013105146782,,-52.311969754056825,,,,,,0.21080927541566902,-3.7487893,0.01744270644280821,,,,,,0.21151012927293777,,,,,,,,,,0.2197921872138977,0.2028851105886347,,,0.00947188293804352,-3130040,,-649.4019044164227,0.000519101055432638,-69906.54247105122,0.21089562156359956,,,0.0,0.9075028295133869,0.8900601230705787
0.21095328,0.21571471,0.20725532,0.21148501,5510310,,,52.02016894591908,,-50.104278222091885,,,,,,0.21081594164852444,0.44802198,-0.039649083550444275,,,,,,0.21151012927293777,,,,,,,,,,0.2198006436228752,0.20289291689793268,,,0.009399561957450935,2380270,,-138.05679438143176,8.163128035491499e-05,-56017.468784451485,0.21087401271849798,,,0.0,0.8796216630518829,0.9192707466023272
0.21148501,0.21498919,0.20655826,0.21077372,1648005,,,50.79064227929411,,-38.63970686349275,,,,,,0.21081567785125893,-0.023670966,-0.13291922717820792,,,,,,0.21151012927293777,,,,,,,,,,0.2197692755021547,0.20286396302674947,,,0.009330373817052087,732265,,-285.7933693709476,-0.0003638855462401476,-61560.22260814905,0.21065796593012173,,,0.0,0.8403580633934994,0.9732772905717073
0.21077372,0.21257514,0.20423886,0.208407,1618380,,,46.82487906305249,,-51.48408039419129,,,,,,0.21077654184877517,-0.73673356,-0.03895158810277499,,,-95.68358284172521,0.0002241097390651703,,0.21151012927293777,,,,0.21117113903164864,0.21708085971069835,0.20526141835259892,0.26613621230647344,5.597091256077386,0.21117113754153252,0.21961797550320625,0.2027243010699749,0.223552867770195,0.19946739077568054,0.009259366816974349,-886115,0.0,-792.1450239915936,-0.0012190984143833888,-79732.59119778872,0.21059228248539258,,,0.0,0.9177644212259737,0.9567160093287487
0.208407,0.2156688,0.2072112,0.21144,2913125,,,51.99756234409341,,-35.02377973680146,,,,,,0.21077944018784986,0.02116802,0.0046547247900756705,,,3.8687711414476507,4.5165419578496735e-06,,0.21151012927293777,,,,0.21133729666471482,0.21707864482688768,0.20559594850254195,0.5089439178885508,5.43335062270762,0.21133729591965675,0.21979077979922296,0.20288381054997445,0.223552867770195,0.19946739077568054,0.009202097835076471,2027010,0.0,583.2328530827344,0.0008805623347756114,-37337.33168333769,0.2106159594965469,,,0.0,0.9391438007926091,0.9344890760025334
0.21144,0.21571106,0.20725182,0.21148144,1672645,,,52.06617169107638,,-34.798881086759444,,,,,,0.2107878032061313,0.06606543,0.019086915390193027,,,13.116176343072407,0.000357183814048756,,0.21151012927293777,,,,0.2111639052629471,0.21666278810138315,0.20566502242451104,0.5288723940336068,5.208165506873623,0.21116390451788902,0.21961045190691947,0.20271735563874244,0.223552867770195,0.19946739077568054,0.009149036575294964,3699655,0.0,509.8159633623005,2.0957943847771068e-05,-37009.52659577131,0.21078561143301897,,,0.0,0.9462462517749781,0.9271593363847851
