Open,High,Low,Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
377.38016,384.92776,369.83255,377.38016,615441,,,,,,,,,,,,,,,,,,,377.3801574707031,,,,,,,,,,392.4753723144531,362.2849426269531,,,0.0,615441,,,,,,,,0.0,,
377.38016,469.233,450.8317,460.03235,506718,,,,,,,,,,,,,,,,,,,419.53277587890625,,,,,,,,,,435.45452880859375,401.9579772949219,,,0.0,1122159,,,300148.86489039514,110979.2063434124,,,,0.0,,
460.03235,402.9536,387.15155,395.05258,1753584,,,,,,,,,,,,,,,,,,,419.53277587890625,,,,,,,,,,427.2545674641927,394.3888244628906,,,0.0,-631425,,,-58555.18361565158,-136715.29039406776,,,,0.0,,
395.05258,412.6633,396.48044,404.57187,1172576,,,,,,,,,,,,,,,,,,,419.53277587890625,,,,,,,,,,425.6296081542969,392.8888702392578,,,0.0,541151,,,13137.681578632084,-108460.60532784462,,,,0.0,,
404.57187,423.74338,407.126,415.4347,686218,,,,,,,,,,,,,,,,,,,419.53277587890625,,,,,,,,,,426.9141052246094,394.0745544433594,,,0.0,1227369,,,26305.27997839016,-90035.49862980843,,,,0.0,,
415.4347,398.48236,382.8556,390.66898,985964,,,,,,,,,,,,,,,,,,,419.53277587890625,,,,,,,,,,423.4777119954427,390.9024963378906,,,0.0,241405,,,-39251.75241625043,-148812.75919246674,,,,0.0,,
390.66898,354.9026,340.98486,347.94373,1744975,,,,,,,,,,,,,,,,,,,405.1089324951172,,,,,,,,,,414.6753888811384,382.77728271484375,,,0.0,-1503570,,,-34077.17844833916,-339650.7822753787,,,,0.0,,
347.94373,347.43787,333.81287,340.62537,3252561,,,,,,,,,,,,,,,,,,,401.52293395996094,,,,,,,,,,407.1222610473633,375.80516815185547,,,0.0,-4756131,,,-3065.6656857281077,-408062.44369512796,,,,0.0,,
340.62537,378.41827,363.57837,370.99832,505041,,,,,,,,,,,,,,,,,,,401.52293395996094,,,,,,,,,,404.75736829969617,373.62219577365454,,,0.0,-4251090,,,89246.5662170559,-363028.8513664603,,,,0.0,,
370.99832,369.1969,354.71863,361.95776,1365975,,,,,,,,,,,361.957763671875,,,,,,,,401.52293395996094,,,,,,,,,,401.92523498535155,371.00792541503904,,,0.0,-5617065,,,-9582.28718233256,-396315.1581798196,,,,0.0,,
361.95776,432.23645,415.286,423.76123,7357751,,,,,,,,,,,363.26964596355083,,,,,,,,401.52293395996094,,,,,,,,,,405.4512745250355,374.2627313787287,,,0.0,1740686,,,14237.991300135394,860004.3213257194,,,,0.0,,
423.76123,418.49557,402.084,410.2898,425758,,,,,,,,,,,364.6848944284932,,,,,,,,401.52293395996094,,,,,,,,,,407.22211201985675,375.89735921223956,,,0.0,1314928,,,-51927.921559533235,846469.4160529971,,,,0.0,,
410.2898,392.9606,377.55038,385.2555,2712357,,,,,,,,,,,364.85014467537354,2.0868442,,,,,,,401.52293395996094,,,,,,,,,,406.717771089994,375.43181668795074,,,0.0,-1397429,,,-14223.202443469256,680971.8551872969,,,,0.0,,
385.2555,377.4136,362.61307,370.01334,216777,,,46.95271602075082,,-73.26803001816134,,,,,,364.96785906750205,-19.567974,,,,,,,401.52293395996094,,,,,,,,,,405.1532069614955,373.9876011439732,,,36.74396514892578,-1614206,,29804084.078411173,-104066.44492246424,672395.3387205601,391.27634535758244,,,0.0,,
370.01334,399.6874,384.0134,391.8504,3561176,,,51.61729573062458,,-57.142609252572484,,,,,,365.3611701639101,-0.81057024,-0.10029660056511769,,,,,,401.52293395996094,,,,,,,,,,405.31128743489586,374.1335205078125,,,36.23897280011858,1946970,,36655734.59089122,9611.274872752709,882565.0596468449,391.6800691410027,,,0.0,0.7946941768551179,0.8949907774202356
391.8504,440.9434,423.65152,432.29745,488363,,,58.83720131222805,,-8.070468398238063,,,,,,367.03842999734604,6.853068,-0.11020808976025254,,,,,,401.52293395996094,,,,,,,,,,408.0786647796631,376.688024520874,,,37.15711667586346,2435333,,34241035.88602531,143214.1975061967,932974.2309556007,391.1158364539516,,,0.0,0.7772345981266976,0.8874426878869501
432.29745,386.8936,371.72128,379.30743,1035694,,,48.60412120264138,,-57.53351490534128,,,,,,367.2540180653097,-8.696255,-0.1093996845020011,,,,,,401.52293395996094,,,,,,,,,,407.27872781192553,375.94961906881895,,,38.82990633294464,1399639,,21509252.680496935,-77627.23264017292,806021.2764649391,390.3658410006782,,,0.0,0.7739502170481478,0.8833499015501489
379.30743,353.5245,339.6608,346.59265,837381,,,43.56633192951613,,-88.07082732627384,,,,,,367.1334920691352,-11.282269,-0.20147027342867163,,,,,,401.52293395996094,,,,,,,,,,404.67748684353296,373.54847039116754,,,38.88824423508364,562258,,14522968.37406329,-54162.70703221562,733798.2572850585,388.24824870115623,,,0.0,0.7248144160215538,0.9262846894502255
346.59265,420.10742,403.63263,411.87003,1533424,,,53.84600922379961,,-27.13826392206362,,,,,,367.97757128773736,18.372597,-0.1659240549036749,,,,,,401.52293395996094,,,,,,,,,,405.9231358578331,374.6983000102796,,,41.36156754027856,2095682,,26747957.51475235,70132.66730817764,1022603.8031052947,388.92327616462677,,,0.0,0.7498819771627127,0.9158060320663876
411.87003,391.28043,375.93613,383.60828,1343687,,,49.63085021295638,,-53.51893331145582,,,,,,368.13710174214435,12.618822,-0.16415097469984363,,,-17.98119029970406,-18.977273559570335,,401.52293395996094,,,,389.97559509277346,449.28273825086933,330.6684519346776,0.4463191245899966,30.41582288962824,389.97559814453126,405.57460632324216,374.37658538818357,469.2330017089844,333.8128662109375,40.973876924957324,751995,0.0,17501828.571487125,-32273.642468912032,930402.5289590359,388.58731770837244,,,0.0,0.752036452394513,0.9161874270943566
383.60828,373.7144,359.05893,366.38666,1469618,,,47.20582825385694,,-69.59429452552135,,,,,,368.083450885239,-1.2430418,-0.17281872383954566,,,-63.582057020675485,-27.46815643310549,,401.52293395996094,,,,389.4259201049805,449.38996969097616,329.4618705189848,0.3078910401381776,30.79612654947606,389.42592163085936,405.00294342041013,373.84889831542966,469.2330017089844,333.8128662109375,39.80069621059095,-717623,0.0,11385967.238328949,-17173.89730087385,864425.878205061,390.0542662578557,,,0.0,0.7391156833185315,0.9119344071580772
366.38666,404.11844,388.27066,396.19455,3342328,,,51.612764314911026,,-44.18216310095009,,,,,,368.31280788521303,9.458779,-0.08367552507169385,,,31.673285803450298,37.527200317382835,,401.52293395996094,,,,386.23403015136716,436.90003370303896,335.5680265996954,0.5982958859091921,26.235908592422845,386.2340316772461,401.6833755493164,370.78468627929686,440.9433898925781,333.8128662109375,39.652916553110124,2624705,0.0,23991936.423834134,14133.527738165398,1136345.6726663113,396.97509349599403,,,0.0,0.7774448718110284,0.8611203968827222
396.19455,435.7709,418.68185,427.22638,721640,,,55.75361324473136,,-13.543305046239215,,,,,,369.4674354399097,0.8177126,-0.07533278723676684,,,116.3108000446218,22.44707489013672,,401.52293395996094,,,,387.8427200317383,441.48238401351057,334.203056049966,0.8671132184587905,27.660523821296838,387.8427230834961,403.3564147949219,372.3290267944336,440.9433898925781,333.8128662109375,39.647447869350025,3346345,0.0,23763632.603485897,73486.01856805765,1192867.891537428,398.29835522622903,,,0.0,0.7801678684978312,0.855500655734598
427.22638,334.65244,321.52884,328.09064,630932,,,43.07230072562811,,-94.50502635334334,,,,,,368.8229555423456,-20.034414,-0.08371950050947119,,,-152.3950662619151,1.2368347167968636,,395.38092041015625,,,,384.01865844726564,442.98313215898844,325.05418473554283,0.025748152068087872,30.709171241907217,384.01866149902344,399.37938995361327,368.6579284667969,440.9433898925781,321.5288391113281,44.365311613196674,2715413,0.0,11433411.933010235,-206205.65386676972,1046463.2788586617,398.5064818504299,,,0.0,0.7936134413121398,0.877332941821611
328.09064,326.0626,313.27585,319.66922,1522283,,,42.19432038899809,,-94.99217145821233,,,,,,367.37297261265,-17.024097,-0.1737312193447842,,,-152.2549016516067,-9.217048645019531,,391.2544250488281,8.0,100.0,-92.0,379.23038482666016,442.6013206871885,315.8594489661318,0.030059292582929043,33.42081140966282,379.23038787841796,394.3995834350586,364.0611877441406,440.9433898925781,313.2758483886719,42.25455998499401,1193130,0.0,7968670.186184591,-7073.750593456147,1007389.3714671731,383.09272586649524,,,0.0,0.7443384261597958,0.91806964550458
319.66922,355.49515,341.55417,348.52466,265727,,,46.23810885484862,,-72.39015539954248,,-7.944912116492844,,,,366.67352358553995,-5.8075414,-0.08049672771100358,,,-70.50148747608219,14.72723388671875,382.88890075683594,391.2544250488281,4.0,96.0,-92.0,377.1231689453125,441.625216458736,312.621121431889,0.27831315559218595,34.20741700586267,377.1231719970703,392.2080795288086,362.0382614135742,440.9433898925781,313.2758483886719,41.79537196709265,1458857,0.0,7925670.0217563305,151385.84761392802,1031375.6403924823,382.03766614723537,,,0.0,0.7916433144163209,0.8721400421273244
348.52466,474.42462,455.81976,465.1222,762286,,,58.78463382639005,0.9968414431323227,-5.772572148629974,,0.2980309000868715,,,,369.775502427734,18.69892,0.02288236698628221,,,183.9716509547902,49.31536254882815,393.85023498535156,393.85023498535156,100.0,92.0,8.0,382.9820922851562,456.4782407886895,309.48594378162295,1.0588054732807355,38.38098437710262,382.9820953369141,398.30135955810545,367.66282806396487,474.42462158203125,313.2758483886719,47.80284278222219,2221143,0.0,19490669.724319324,284575.6733795616,1286395.349651754,385.11731773836,,,0.0,0.8635633216443398,0.8406809546580576
465.1222,311.59375,299.3744,305.48407,515731,,,43.73541134601699,0.0925976075973639,-96.50975602357443,,-5.981884272795071,,,,369.0410206715228,-29.334751,0.018244245312850293,,,-160.1836301892095,-1.9175933837890398,386.8995056152344,386.8995056152344,96.0,100.0,-4.0,381.2250274658203,460.16617634308164,302.28387858855893,0.02026947467306,41.41446294962312,381.22503051757815,396.47401275634763,365.9760452270508,474.42462158203125,299.3743896484375,56.227482778804536,1705412,0.0,4944812.822949978,-378235.12281596416,1109387.387751758,383.0211129244505,,,7.620031815829287,0.8880284508700882,0.8697842055572379
305.48407,362.0878,347.88828,354.98804,400728,,,48.16686112152001,0.3588645956233159,-68.2298921591633,,-6.884841684381911,,,,368.82225825562125,-6.411526,0.012988912625637727,,,-52.46300217022132,-33.83186187744138,386.8995056152344,386.8995056152344,92.0,96.0,-4.0,380.4245132446289,460.08567394251867,300.7633525467391,0.340345810226641,41.880140697802155,380.42451629638674,395.64148101806643,365.2075500488281,474.42462158203125,299.3743896484375,56.25435752660756,2106140,0.0,7072357.534277994,175413.9314591974,1174325.6980611682,380.15111203273784,,,7.1481070070093935,0.8900219133141081,0.8770330006884703
354.98804,388.38397,373.15326,380.76862,922528,,,50.359582483912774,0.4921704539054379,-53.502360336719754,,-5.457256841866126,,,,368.87674884124806,9.860557,0.009066959189702795,,,-1.2669772376119752,30.504969787597645,386.8995056152344,386.8995056152344,88.0,92.0,-4.0,381.365055847168,460.57478729181287,302.1553244025231,0.49623505777867366,41.54010978729429,381.3650604248047,396.61964721679686,366.11047210693357,474.42462158203125,299.3743896484375,54.62161306460657,3028668,0.0,9459635.833231585,42563.10764479337,1241323.2321531177,378.5243038152405,,,6.85008818334328,0.887121933422462,0.8780549742327592
380.76862,416.8123,400.4667,408.6395,238188,,,52.6896822162628,0.6326198638061785,-37.58071326485178,,-2.0532696549317393,,,,369.3460371133745,-0.7843566,0.08696307089682742,,,60.98416251608991,2.9993072509765852,386.8995056152344,386.8995056152344,84.0,88.0,-4.0,380.6089691162109,458.4625931675964,302.7553450648254,0.6800206931593675,40.91003122294501,380.60897369384764,395.833317565918,365.38462829589844,474.42462158203125,299.3743896484375,53.294617178155875,3266856,0.0,9056617.742152603,191263.09254172386,1258757.73892802,378.9628638240308,,,6.8779721544520465,0.9218674276620643,0.8349043567652369
