Open,High,Low,Close,Volume,SMA_50,EMA_50,RSI,Stoch_RSI,Williams_R,Awesome_Oscillator,MACD,MACD_Signal,MACD_Diff,TSI,KAMA,ROC,Vortex_Diff,TRIX,Mass_Index,CCI,DPO,Ichimoku_A,Ichimoku_B,Aroon_Up,Aroon_Down,Aroon_Indicator,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_PBand,Bollinger_WBand,Keltner_Channel_Center,Keltner_Channel_Upper,Keltner_Channel_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower,ATR,OBV,Chaikin_MF,Force_Index,Ease_of_Movement,Volume_Price_Trend,VWAP,SMA_200,EMA_200,ADX,Vortex_Pos,Vortex_Neg
106.854805,108.9919,104.71771,106.854805,2608128.0,,,,,,,,,,,,,,,,,,,106.85480499267578,,,,,,,,,,111.12899017333984,102.58061981201172,,,0.0,2608128.0,,,,,,,,0.0,,
106.854805,106.39304,102.22077,104.30691,1734380.0,,,,,,,,,,,,,,,,,,,105.6063346862793,,,,,,,,,,109.80408477783203,101.35762786865234,,,0.0,873748.0,,,-612.9291082083141,-41355.39011478424,,,,0.0,,
104.30691,128.29228,123.26122,125.77676,4135303.0,,,,,,,,,,,,,,,,,,,115.25652694702148,,,,,,,,,,116.80532836914062,107.82031758626302,,,0.0,5009051.0,,,2612.047046503927,809828.2313833237,,,,0.0,,
125.77676,123.99273,119.13027,121.5615,7033015.0,,,,,,,,,,,,,,,,,,,115.25652694702148,,,,,,,,,,119.20998573303223,110.03999900817871,,,0.0,-2023964.0,,,-291.432377851051,574125.2829310894,,,,0.0,,
121.5615,73.6885,70.79876,72.24363,3669362.0,,,,,,,,,,,,,,,,,,,99.5455207824707,,,,,,,,,,110.39466247558593,101.90277709960938,,,0.0,-5693326.0,,,-3883.9401335779307,-914546.1372625828,,,,0.0,,
72.24363,113.66913,109.21152,111.44032,2757570.0,,,,,,,,,,,,,,,,,,,99.5455207824707,,,,,,,,,,111.31187311808269,102.74943161010742,,,0.0,-2935756.0,,,6336.144415326209,581608.2225131989,,,,0.0,,
111.44032,118.58909,113.938545,116.26382,1681646.0,,,,,,,,,,,,,,,,,,,99.5455207824707,,,,,,,,,,112.68365696498326,104.01569475446429,,,0.0,-1254110.0,,,1333.9232870346852,654395.2831978798,,,,0.0,,
116.26382,110.59361,106.25661,108.42511,4381183.0,,,,,,,,,,,,,,,,,,,99.5455207824707,,,,,,,,,,112.6934642791748,104.02474594116211,,,0.0,-5635293.0,,,-775.9666095069866,359008.3269074559,,,,0.0,,
108.42511,133.15317,127.93148,130.54233,3731957.0,,,,,,,,,,,,,,,,,,,101.9759635925293,,,,,,,,,,115.25685797797308,106.39095645480685,,,0.0,-1903336.0,,,3094.6008726563614,1120275.9341338277,,,,0.0,,
130.54233,95.993965,92.2295,94.11173,2216069.0,,,,,,,,,,,94.11173248291016,,,,,,,,101.9759635925293,,,,,,,,,,113.51879196166992,104.78658752441406,,,0.0,-4119405.0,,,-6188.511870128339,501835.0049264431,,,,0.0,,
94.11173,105.33803,101.20712,103.272575,3128201.0,,,,,,,,,,,94.16389487311375,,,,,,,,101.9759635925293,,,,,,,,,,112.96285455877131,104.27341322465377,,,0.0,-991204.0,,,1209.7231366700835,806334.4248716831,,,,0.0,,
103.272575,95.27969,91.54324,93.41147,3497581.0,,,,,,,,,,,94.15687232677651,,,,,,,,101.9759635925293,,,,,,,,,,111.64494323730469,103.05688031514485,,,0.0,-4488785.0,,,-1053.4576691238976,472363.6231049895,,,,0.0,,
93.41147,100.82116,96.86739,98.84428,3029045.0,,,,,,,,,,,94.26318188099091,-7.4966483,,,,,,,101.9759635925293,,,,,,,,,,110.96441239577074,102.42869802621695,,,0.0,-1459740.0,,,709.1360821859502,648532.7209630609,,,,0.0,,
98.84428,108.76305,104.49783,106.63044,2893696.0,,,50.17746936481901,,-42.535449705411175,,,,,,94.41652503320613,2.2275918,,,,,,,101.9759635925293,,,,,,,,,,110.95950099400112,102.42416436331612,,,18.01494789123535,1433956.0,,638561.417359414,1147.6549132191824,876475.1391149163,108.20178012104923,,,0.0,,
106.63044,97.69482,93.863655,95.779236,3223359.0,,,46.27199651047432,,-59.93791445575674,,,,,,94.45004710115083,-23.849812,0.014599694504490168,,,,,,101.9759635925293,,,,,,,,,,110.20289357503255,101.7257588704427,,,17.64007908957345,-1789403.0,,-4449422.472462464,-1289.7327216508415,548451.2374501228,107.42641605657528,,,0.0,0.9027922008655658,0.8881925063610756
95.779236,89.21866,85.719894,87.46928,2426828.0,,,43.48093501950869,,-73.26489428437851,,,,,,94.21820981671813,-28.04525,0.005907088394267013,,,,,,101.9759635925293,,,,,,,,,,109.0007152557373,100.61605596542358,,,17.098597828222783,-4216231.0,,-6694768.144822911,-1198.0489292313314,337895.7722463608,106.52646210284897,,,0.0,0.8955465656451823,0.8896394772509153
87.46928,82.802216,79.55507,81.17864,3483936.0,,,41.44303475505903,,-83.3534098046022,,,,,,93.49943030048247,12.36789,-0.05749593879130044,,,,,,101.9759635925293,,,,,,,,,,107.55513135124656,99.28167006548713,,,16.442569944670876,-7700167.0,,-8869253.666474884,-586.3084438593382,87337.40270328522,102.96540796072267,,,0.0,0.8605090027896277,0.9180049415809282
81.17864,102.90628,98.87074,100.88851,3022445.0,,,49.439044658032785,,-51.74398565408165,,,,,,93.57024619202836,-9.4685755,0.0050388382754196215,,,,,,101.9759635925293,,,,,,,,,,107.4089601304796,99.14674250284831,,,16.820074823239306,-4677722.0,,908067.7391126612,2631.641754327441,821175.8712233305,99.78843161335166,,,0.0,0.8968759778197885,0.8918371395443688
100.88851,111.46862,107.09731,109.28297,2314482.0,,,52.41907756480897,,-44.53553701597532,,,,,,94.0203442309524,-6.004319,0.0777713866327695,,,,,,101.9759635925293,,,,,,,,,,107.73766085976048,99.45015917326275,,,16.37436295319208,-2363240.0,,3553888.7614679043,1585.440893906603,1013752.8623560667,102.7329799664968,,,0.0,0.9110785938998631,0.8333072072670936
109.28297,113.36897,108.92314,111.14606,2358266.0,,,53.080059178989494,,-41.05949857726673,,,,,,94.58467434954446,2.5095177,0.07380697347671861,,,44.06518944271882,26.570809936523432,,101.9759635925293,,,,103.97151794433594,131.983682448707,75.9593534399649,0.6280611354301233,53.88430419832504,103.97151832580566,108.13037223815918,99.81266250610352,133.15316772460938,70.79875946044922,15.52232497788037,-4974.0,1.8513227339981157e-07,3673856.5122252624,351.2320360491929,1053957.427546382,102.63220716129553,,,0.0,0.8956120284723248,0.8218050549956062
111.14606,118.21035,113.57465,115.8925,7240704.0,,,54.8026749097701,,-32.203877179472215,,,,,,95.10190108892112,-11.2222805,0.07369844256154656,,,67.82765971767569,-10.311670303344727,,101.9759635925293,,,,104.42340278625488,132.8948597757273,75.95194579678247,0.7014139818879064,54.53079717723981,104.42340278625488,108.60033264160157,100.24647178649903,133.15316772460938,70.79875946044922,14.918179830011402,7235730.0,1.7251232647271008e-07,8058677.173425225,303.88034855926617,1363168.6668041945,104.18905000087385,,,0.0,0.8955337497379419,0.8218353071763953
115.8925,104.43704,100.34148,102.38926,2434677.0,,,49.26160263937108,,-57.39738740905966,,,,,,95.21894712710444,8.795425,0.07291117768186939,,,-11.366107068147643,-1.0549449920654297,,101.9759635925293,,,,104.3275203704834,132.81281347136076,75.84222726960604,0.4659778639938798,54.60743819027159,104.3275203704834,108.50061492919922,100.1544246673584,133.15316772460938,70.79875946044922,14.963383084340945,4801053.0,1.7075277138398964e-07,2210861.3026015656,-2271.4888753543305,1079491.7424398065,103.67926717426161,,,0.0,0.8998143000846264,0.826903122402757
102.38926,106.344574,102.17421,104.25939,5290401.0,,,50.01538742893434,,-36.09069153529223,,,,,,95.31606878053641,0.9555454,0.04792488901893133,,,6.525828231051672,-9.840183639526373,,101.9759635925293,,,,103.25165214538575,129.9868150832735,76.51648920749798,0.5188467083896859,51.786411902141246,103.25165214538575,107.38171195983887,99.12159118652343,133.15316772460938,70.79875946044922,14.192453176879651,10091454.0,7.810353520422812e-08,3308416.911369928,147.42046543576578,1176120.3332640529,101.59199606858212,,,0.0,0.8859584179013711,0.8380335288824398
104.25939,89.368065,85.86344,87.61575,6426269.0,,,43.78146354778339,,-79.14726272420003,,,,,,95.04181202209197,-6.2045007,0.06273715660222778,,,-90.7047526977776,-2.710088348388666,,101.9759635925293,,,,101.55436477661132,127.72862612781987,75.38010342540278,0.23373438478829106,51.54728978667524,101.55436477661132,105.61653327941895,97.49219551086426,133.15316772460938,70.79875946044922,14.492702972629877,3665185.0,7.878827148819593e-08,-12443713.911974797,-907.6757479523754,150250.95991402864,100.14944190494317,,,0.0,0.876244449460003,0.8135072928577752
87.61575,112.408424,108.00025,110.20434,3437859.0,,,52.44473452779394,,-20.7113019021538,,,,,,95.37438284159887,11.4928875,0.05773078967660861,,,50.25823512493473,3.17803955078125,,101.9759635925293,36.0,20.0,16.0,103.45240020751953,126.12005050236797,80.78474991267109,0.6489333428561278,43.82237676337803,103.45240020751953,107.59049034118652,99.31430931091309,133.15316772460938,79.55506896972656,15.22841498912869,7103044.0,7.905270658449937e-08,427726.6319349408,2896.4067161359776,1036579.7208977342,100.63491068851725,,,0.0,0.8855462597363244,0.8278154700597158
110.20434,88.38197,84.916016,86.648994,5483780.0,,,44.707771992329675,,-81.64823723879309,,-2.0215647259239518,,,,95.33324837806502,-18.738968,0.05334649262854785,,,-110.41988515833103,-6.433597946166998,101.76957321166992,101.9759635925293,32.0,16.0,16.0,102.21283378601075,125.69443887517271,78.73122869684879,0.16859507088394213,45.94649070844124,102.21283340454102,106.30134162902831,98.12432594299317,133.15316772460938,79.55506896972656,15.946979807671676,1619264.0,7.604702856941791e-08,-18086566.069765516,-1488.7873476861107,-135536.7691885829,99.66571461480852,,,0.0,0.8948959335498522,0.8415494409213043
86.648994,94.031944,90.34441,92.18818,2947268.0,,,46.69910626933199,0.3934291233450244,-67.31854044852342,,-2.5123037440983325,,,,95.28758038420459,-3.7493062,0.05037355836267865,,,-63.95103219183363,-13.53977546691894,101.76957321166992,101.9759635925293,28.000000000000004,12.0,16.000000000000004,101.0090518951416,123.94814799614785,78.06995579413534,0.30773277115654585,45.419882021701454,101.00905151367188,105.04940910339356,96.96869468688965,133.15316772460938,79.55506896972656,15.335263380630954,4566532.0,7.472800126322999e-08,-13170562.141202474,693.045656419968,52872.33856898546,99.29673267259075,,,0.0,0.8941291991100564,0.8437556407473777
92.18818,107.44579,103.23223,105.33901,2739050.0,,,51.19329855911794,0.7298298225959802,-33.297747514371004,,-1.8190863292403492,,,,95.36626049263161,20.42973,0.047208336630608305,,,33.053292299306776,-19.676104736328128,101.76957321166992,101.9759635925293,24.0,8.0,16.0,100.85474700927735,123.63318018492463,78.07631383363007,0.5984322561200771,45.17077054102759,100.85474662780761,104.88893203735351,96.82056198120117,133.15316772460938,79.55506896972656,15.329717005996041,7305582.0,7.644846133945495e-08,-6143226.194687048,2023.031707182634,443603.3943770528,99.20830804562675,,,4.854916334812968,0.89645992618466,0.8492515895540517
105.33901,106.74395,102.557915,104.65093,3156738.0,,,50.951227951381306,0.7117102770892643,-35.07778846865517,,-1.3101265028832216,,,,95.44364942464453,28.914366,0.0875060672455984,,,43.07225869401696,1.3283344268798771,101.76957321166992,101.9759635925293,20.0,4.0,16.0,99.56017723083497,117.96574941052005,81.15460505114989,0.6382938555639038,36.97376338937383,99.56017684936523,103.54258003234864,95.57777481079101,118.2103500366211,79.55506896972656,14.533739731014181,4148844.0,0.0,-5575920.703870637,-91.24375450408392,422983.3512530923,99.74342220756762,,,4.752344678079544,0.9213501588497559,0.8338440916041575
